lineage_id,replicate1_counts,replicate2_counts,replicate1_fate,replicate2_fate,pooled_counts,pooled_fate,replicate1_total,replicate2_total,concordant,discordant,replicate1_support,replicate2_support
e92ece696ec693b81601,1:1:0,0:3:0,1:1:0,0:1:0,1:4:0,1:4:0,2,3,False,True,110,010
e9596c98f94c2c0c1a55,1:4:0,1:3:0,1:4:0,1:3:0,2:7:0,2:7:0,5,4,False,True,110,110
e969ac3f936c9dbd7164,1:3:0,1:6:1,1:3:0,1:6:1,2:9:1,2:9:1,4,8,False,True,110,111
e970d7c23db96c2d243c,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
e98d298b86c5d585e6ec,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
e9ae011b5a78e14038f1,0:12:0,2:19:0,0:1:0,2:19:0,2:31:0,2:31:0,12,21,False,True,010,110
e9ca9ead151b1b2991cc,0:1:5,1:0:5,0:1:5,1:0:5,1:1:10,1:1:10,6,6,False,True,011,101
ea428bdf3e3362fbf42f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ea79bebfbd223e9f8b39,0:0:6,0:0:7,0:0:1,0:0:1,0:0:13,0:0:1,6,7,True,False,001,001
eabe423ab6e3e408109e,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
eac40becb3ceeab486dc,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
eb4559af17d1fecf86da,0:0:6,0:0:7,0:0:1,0:0:1,0:0:13,0:0:1,6,7,True,False,001,001
eb78afe35bc84a1e062f,0:4:0,0:5:0,0:1:0,0:1:0,0:9:0,0:1:0,4,5,True,False,010,010
eb9e6d171e0d582e3c55,0:0:6,0:0:4,0:0:1,0:0:1,0:0:10,0:0:1,6,4,True,False,001,001
ebacfa5a88cfaa165a03,1:0:1,0:2:2,1:0:1,0:1:1,1:2:3,1:2:3,2,4,False,True,101,011
ebfcb7b013496edf7841,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ec11124b590cb2a39110,0:0:5,0:0:1,0:0:1,0:0:1,0:0:6,0:0:1,5,1,True,False,001,001
ec27a120f623202496ae,0:0:1,1:1:1,0:0:1,1:1:1,1:1:2,1:1:2,1,3,False,True,001,111
ed0e95120be4519453ad,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
ed53727051b0157b3d39,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
ed6c033f797006c1158f,0:0:4,0:0:2,0:0:1,0:0:1,0:0:6,0:0:1,4,2,True,False,001,001
ed8dfc868f956fd2f00d,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
eda165ba2a7b0f5a5417,0:2:0,0:2:0,0:1:0,0:1:0,0:4:0,0:1:0,2,2,True,False,010,010
edbad59854e3cd3bcfe9,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
edde006bf047cdd6eaf4,1:1:0,1:1:0,1:1:0,1:1:0,2:2:0,1:1:0,2,2,True,False,110,110
ee0ac61028e6a95767c4,0:9:0,0:1:0,0:1:0,0:1:0,0:10:0,0:1:0,9,1,True,False,010,010
ee10e4c41abc36e15f92,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
ee1f4a70f73e78327b43,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
ee44c6458fe654efdedd,0:0:1,0:1:6,0:0:1,0:1:6,0:1:7,0:1:7,1,7,False,True,001,011
ee4d77907741e5a1b6db,1:4:0,0:5:0,1:4:0,0:1:0,1:9:0,1:9:0,5,5,False,True,110,010
ee562bf49038a931f3d1,0:3:0,1:1:0,0:1:0,1:1:0,1:4:0,1:4:0,3,2,False,True,010,110
ee5a19c51afbd7a49997,0:0:2,0:1:1,0:0:1,0:1:1,0:1:3,0:1:3,2,2,False,True,001,011
ee8fb298b9c64694ac90,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
eea32ac8e77797335c46,0:2:0,4:1:2,0:1:0,4:1:2,4:3:2,4:3:2,2,7,False,True,010,111
eedceb43fda06a917dda,0:1:0,0:0:2,0:1:0,0:0:1,0:1:2,0:1:2,1,2,False,True,010,001
ef30545eac5ad0415e8c,1:3:0,2:1:0,1:3:0,2:1:0,3:4:0,3:4:0,4,3,False,True,110,110
ef3d7be2420fe0b234d0,0:3:1,0:0:2,0:3:1,0:0:1,0:3:3,0:1:1,4,2,False,True,011,001
ef6a2d29904fec903a5a,0:1:0,0:1:1,0:1:0,0:1:1,0:2:1,0:2:1,1,2,False,True,010,011
ef9d8545f5d2ad7f5438,0:0:1,1:1:0,0:0:1,1:1:0,1:1:1,1:1:1,1,2,False,True,001,110
efaa39ee6a5f2a4fe2d9,0:1:2,0:0:4,0:1:2,0:0:1,0:1:6,0:1:6,3,4,False,True,011,001
efae812f83f29fc3fb41,0:0:5,0:1:6,0:0:1,0:1:6,0:1:11,0:1:11,5,7,False,True,001,011
efb11e518ebd05fe7460,24:37:0,21:58:2,24:37:0,21:58:2,45:95:2,45:95:2,61,81,False,True,110,111
efba6eb10b55b1533ba1,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
efcb79cdad16777f57d4,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
efdd01f0f6ba306902bc,0:3:0,0:4:0,0:1:0,0:1:0,0:7:0,0:1:0,3,4,True,False,010,010
eff44eb0cf5d2b527aee,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
eff52bf7d0b111a34954,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
f09f47878840f74aa31b,0:1:4,0:0:6,0:1:4,0:0:1,0:1:10,0:1:10,5,6,False,True,011,001
f0b3b0e33e927c9ba682,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
f101ca33c5a3414c1c03,0:3:0,0:4:0,0:1:0,0:1:0,0:7:0,0:1:0,3,4,True,False,010,010
f115e614ea2ae6378110,0:0:2,0:1:2,0:0:1,0:1:2,0:1:4,0:1:4,2,3,False,True,001,011
f135486ac26a2185270a,0:0:4,0:1:3,0:0:1,0:1:3,0:1:7,0:1:7,4,4,False,True,001,011
f14ebcb65b98c6d398a4,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f17583a7419b0dad5bb7,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f1917bbcf8ce3d12eb57,0:1:0,0:2:1,0:1:0,0:2:1,0:3:1,0:3:1,1,3,False,True,010,011
f1d734c82a70a72aa940,1:3:0,0:1:0,1:3:0,0:1:0,1:4:0,1:4:0,4,1,False,True,110,010
f228982f41cfeaf17678,0:2:0,1:3:0,0:1:0,1:3:0,1:5:0,1:5:0,2,4,False,True,010,110
f2323bc64a3a0ab177b6,0:1:0,0:3:1,0:1:0,0:3:1,0:4:1,0:4:1,1,4,False,True,010,011
f251e7e158166a5c15d0,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
f26417aa537eb144b30b,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
f26defe9189dfe76299b,1:0:0,1:0:0,1:0:0,1:0:0,2:0:0,1:0:0,1,1,True,False,100,100
f28c0ab3e201063445c8,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f2a3460fcbe214323e5e,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
f2ca03e3a2eb584f9d9b,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
f2e0fe140857807d4921,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
f2f6bd46ec8b3b996e2a,4:1:1,3:2:2,4:1:1,3:2:2,7:3:3,7:3:3,6,7,False,True,111,111
f30788250e2c8c228935,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f3366c369d4979d5dc53,1:1:0,0:0:1,1:1:0,0:0:1,1:1:1,1:1:1,2,1,False,True,110,001
f33834667ff0186624c0,1:0:13,0:0:16,1:0:13,0:0:1,1:0:29,1:0:29,14,16,False,True,101,001
f341ebe272173aaf4600,0:1:3,0:0:1,0:1:3,0:0:1,0:1:4,0:1:4,4,1,False,True,011,001
f34ab73d02126cb0d596,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
f34f166073e86583e570,4:2:0,15:5:0,2:1:0,3:1:0,19:7:0,19:7:0,6,20,False,True,110,110
f390ae35a59863264846,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f3a55403bc9f57a80687,0:0:1,0:3:2,0:0:1,0:3:2,0:3:3,0:1:1,1,5,False,True,001,011
f3b9761ae3c44d879255,0:1:2,0:0:1,0:1:2,0:0:1,0:1:3,0:1:3,3,1,False,True,011,001
f3c23090b35d7579b547,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
f3c9e35954e92ecec969,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
f3d97716b44069ee2a00,0:0:3,0:2:7,0:0:1,0:2:7,0:2:10,0:1:5,3,9,False,True,001,011
f3e091f8614bdd08cf50,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
f3ef00bd1dbcf9204622,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
f46320a52476b17b7c88,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
f4a9b0988d09c1920cb1,0:0:3,0:1:1,0:0:1,0:1:1,0:1:4,0:1:4,3,2,False,True,001,011
f577b46c71b4805dacf1,0:7:0,0:5:0,0:1:0,0:1:0,0:12:0,0:1:0,7,5,True,False,010,010
f584ee8cf10c23c35ae2,0:0:8,0:1:4,0:0:1,0:1:4,0:1:12,0:1:12,8,5,False,True,001,011
f5941d46fd6ac1b8cbe3,0:1:0,1:2:0,0:1:0,1:2:0,1:3:0,1:3:0,1,3,False,True,010,110
f5b5354e00ec9abeee79,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f5d85b9711e44ae4214b,0:0:12,0:2:16,0:0:1,0:1:8,0:2:28,0:1:14,12,18,False,True,001,011
f5de0ec56119d2778ac3,0:1:0,0:3:0,0:1:0,0:1:0,0:4:0,0:1:0,1,3,True,False,010,010
f6020ad606a68f61d24f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f641906f1989e9c4865f,3:0:0,6:1:0,1:0:0,6:1:0,9:1:0,9:1:0,3,7,False,True,100,110
f683871becf4ec89bf31,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
f69420f644a65b0d6448,1:0:0,1:0:0,1:0:0,1:0:0,2:0:0,1:0:0,1,1,True,False,100,100
f6d7f94ec8815b2a3bb5,0:1:0,0:1:3,0:1:0,0:1:3,0:2:3,0:2:3,1,4,False,True,010,011
f6d8c1b5385725380063,1:0:7,0:1:10,1:0:7,0:1:10,1:1:17,1:1:17,8,11,False,True,101,011
f6f123f67f5d25a7d8af,0:3:0,0:0:1,0:1:0,0:0:1,0:3:1,0:3:1,3,1,False,True,010,001
f70778e13bd6386b3522,0:1:18,0:1:12,0:1:18,0:1:12,0:2:30,0:1:15,19,13,False,True,011,011
f7694b11801a1d5ec975,0:2:3,1:0:2,0:2:3,1:0:2,1:2:5,1:2:5,5,3,False,True,011,101
f76f64bceb5e24820d7c,0:1:4,0:1:1,0:1:4,0:1:1,0:2:5,0:2:5,5,2,False,True,011,011
f77a622e1bcaaa8b2ece,0:4:1,0:1:1,0:4:1,0:1:1,0:5:2,0:5:2,5,2,False,True,011,011
f7d0d47859e4ce067c82,0:0:2,0:1:4,0:0:1,0:1:4,0:1:6,0:1:6,2,5,False,True,001,011
f7df5da5898f328fb1f5,0:0:6,0:0:7,0:0:1,0:0:1,0:0:13,0:0:1,6,7,True,False,001,001
f81f2290d4b3b1a0e762,0:0:1,0:1:2,0:0:1,0:1:2,0:1:3,0:1:3,1,3,False,True,001,011
f82e6fedc7dd9ff53bf4,0:1:1,0:0:2,0:1:1,0:0:1,0:1:3,0:1:3,2,2,False,True,011,001
f835e01e4a735776b7bb,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
f8876c57215aadb770a8,0:0:8,0:0:7,0:0:1,0:0:1,0:0:15,0:0:1,8,7,True,False,001,001
f8bf6a17ece378fbf260,0:0:3,0:0:3,0:0:1,0:0:1,0:0:6,0:0:1,3,3,True,False,001,001
f8cf0050363d5754461f,0:0:2,1:0:1,0:0:1,1:0:1,1:0:3,1:0:3,2,2,False,True,001,101
f911b1afab9ae716beab,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f977057c5d0a2cbc1bf5,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
f97f291c166e96fd2844,0:0:1,0:0:4,0:0:1,0:0:1,0:0:5,0:0:1,1,4,True,False,001,001
f9a5207d461cbcd87a8d,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
f9adb3b94e8b70adac18,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
fa06c27ce5515781f446,0:0:14,0:0:11,0:0:1,0:0:1,0:0:25,0:0:1,14,11,True,False,001,001
fa613b20f7e2c3e35101,0:0:8,0:0:7,0:0:1,0:0:1,0:0:15,0:0:1,8,7,True,False,001,001
fa67e8f92ce79a93f35b,0:4:0,0:1:0,0:1:0,0:1:0,0:5:0,0:1:0,4,1,True,False,010,010
fa83a831dd1653d17595,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
fab0144c1aa9cdfe00db,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
fac47dc074bf915a216c,0:0:4,0:0:5,0:0:1,0:0:1,0:0:9,0:0:1,4,5,True,False,001,001
fb3a54ce4fc40dba5c48,1:1:1,0:0:1,1:1:1,0:0:1,1:1:2,1:1:2,3,1,False,True,111,001
fb45c6f80397daeafdfb,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
fb6aece243a6ce2aeb75,0:0:5,0:0:8,0:0:1,0:0:1,0:0:13,0:0:1,5,8,True,False,001,001
fb956409b848ec488ded,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
fbaaf5f293b3b6140019,0:0:2,0:1:1,0:0:1,0:1:1,0:1:3,0:1:3,2,2,False,True,001,011
fbbc5766c9c63a452d57,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
fbee4c6e5f424c7d746e,0:1:1,1:0:0,0:1:1,1:0:0,1:1:1,1:1:1,2,1,False,True,011,100
fc44770875eb9548eb44,77:10:1,97:28:0,77:10:1,97:28:0,174:38:1,174:38:1,88,125,False,True,111,110
fc56fec9b751a2502360,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
fc7dccf5a03c67d7898e,0:0:2,0:2:0,0:0:1,0:1:0,0:2:2,0:1:1,2,2,False,True,001,010
fcc5df45b1f4da504ead,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
fd0e1b5ad5ad94c0e4b3,1:0:0,6:4:0,1:0:0,3:2:0,7:4:0,7:4:0,1,10,False,True,100,110
fd2026af6989a3120993,0:2:2,0:2:1,0:1:1,0:2:1,0:4:3,0:4:3,4,3,False,True,011,011
fd521e432a5585f840c8,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
fdca5740072333b764e1,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
fe006785624d6653be55,0:0:11,0:4:11,0:0:1,0:4:11,0:4:22,0:2:11,11,15,False,True,001,011
fe0099dd2a29853313e7,0:1:7,0:2:3,0:1:7,0:2:3,0:3:10,0:3:10,8,5,False,True,011,011
fe1efb227789824c7165,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
fe792a297a540f7c2601,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
fea067d8c6d97d64b9b9,0:1:3,0:0:2,0:1:3,0:0:1,0:1:5,0:1:5,4,2,False,True,011,001
feb180480de65e07916d,1:0:1,3:2:3,1:0:1,3:2:3,4:2:4,2:1:2,2,8,False,True,101,111
fece78f97822e7fce8ae,0:0:8,0:1:6,0:0:1,0:1:6,0:1:14,0:1:14,8,7,False,True,001,011
feeb55bb0e7665ec4006,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ff609debbca6ced54fd4,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ff670a69a9e7e402b1d4,0:1:0,2:1:1,0:1:0,2:1:1,2:2:1,2:2:1,1,4,False,True,010,111
ff975f4f39a228a549cd,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
ff979b6957207266101e,0:0:1,0:2:2,0:0:1,0:1:1,0:2:3,0:2:3,1,4,False,True,001,011
